ms	datetime	channel	type	magnitude	minute_total	baseline	organic_n
1553071277000	2019-03-20 08:41:17 UTC	pdp	minor	75	75	3.3	60
1553071762000	2019-03-20 08:49:22 UTC	pdp	minor	67	67	2.0	60
1553071897000	2019-03-20 08:51:37 UTC	ts	minor	107	107	2.0	60
1553090078000	2019-03-20 13:54:38 UTC	pdp	minor	-51	-51	0.1	60
1553095684000	2019-03-20 15:28:04 UTC	pdp	minor	66	66	2.6	60
1553096694000	2019-03-20 15:44:54 UTC	ts	minor	71	71	1.9	60
1553097639000	2019-03-20 16:00:39 UTC	ts	minor	75	75	1.9	60
1553099631000	2019-03-20 16:33:51 UTC	ts	minor	66	66	2.1	60
1553102435000	2019-03-20 17:20:35 UTC	pdp	minor	89	89	1.4	60
1553106578000	2019-03-20 18:29:38 UTC	pdp	audit	-2908	-2908	2.4	60
1553106714000	2019-03-20 18:31:54 UTC	ts	audit	10592	10660	1.6	60
1553106715000	2019-03-20 18:31:55 UTC	ts	audit	68	10660	1.5	59
1553106875000	2019-03-20 18:34:35 UTC	pdp	minor	66	66	2.5	60
1553107235000	2019-03-20 18:40:35 UTC	pdp	minor	108	108	2.5	60
1553119127000	2019-03-20 21:58:47 UTC	pdp	minor	-85	-85	-1.5	60
1553138484000	2019-03-21 03:21:24 UTC	ts	minor	494	494	1.5	60
1553140123000	2019-03-21 03:48:43 UTC	ts	minor	65	65	1.9	60
1553142074000	2019-03-21 04:21:14 UTC	ts	minor	92	92	2.4	60
1553143935000	2019-03-21 04:52:15 UTC	ts	minor	87	87	1.2	60
1553144056000	2019-03-21 04:54:16 UTC	ts	minor	75	75	0.6	60
1553144928000	2019-03-21 05:08:48 UTC	ts	minor	75	75	2.9	60
1553147874000	2019-03-21 05:57:54 UTC	ts	minor	91	91	2.4	60
1553147953000	2019-03-21 05:59:13 UTC	ts	minor	98	98	2.1	60
1553148304000	2019-03-21 06:05:04 UTC	ts	minor	71	71	2.6	60
1553148898000	2019-03-21 06:14:58 UTC	ts	minor	109	109	2.5	60
1553153498000	2019-03-21 07:31:38 UTC	pdp	minor	63	63	1.2	60
1553154261000	2019-03-21 07:44:21 UTC	ts	minor	93	93	2.3	60
1553156260000	2019-03-21 08:17:40 UTC	ts	minor	97	97	2.2	60
1553157558000	2019-03-21 08:39:18 UTC	ts	minor	110	110	2.7	60
1553158243000	2019-03-21 08:50:43 UTC	ts	minor	101	101	2.4	60
1553162332000	2019-03-21 09:58:52 UTC	ts	minor	100	100	1.9	60
1553162854000	2019-03-21 10:07:34 UTC	ts	minor	60	60	2.8	60
1553163944000	2019-03-21 10:25:44 UTC	pdp	minor	-84	-84	-1.4	60
1553169548000	2019-03-21 11:59:08 UTC	pdp	minor	-73	-73	-0.8	60
1553172602000	2019-03-21 12:50:02 UTC	pdp	minor	94	94	3.5	60
1553174087000	2019-03-21 13:14:47 UTC	pdp	minor	73	73	3.5	60
1553176291000	2019-03-21 13:51:31 UTC	pdp	minor	103	103	3.7	60
1553177769000	2019-03-21 14:16:09 UTC	ts	minor	97	97	2.3	60
1553178505000	2019-03-21 14:28:25 UTC	ts	minor	72	72	3.1	60
1553180062000	2019-03-21 14:54:22 UTC	ts	minor	100	100	3.1	60
1553180272000	2019-03-21 14:57:52 UTC	ts	minor	74	74	2.6	60
1553182042000	2019-03-21 15:27:22 UTC	pdp	minor	128	128	4.6	60
1553183026000	2019-03-21 15:43:46 UTC	ts	minor	99	99	1.8	60
1553184253000	2019-03-21 16:04:13 UTC	pdp	minor	95	95	0.2	60
1553185386000	2019-03-21 16:23:06 UTC	ts	minor	101	101	2.1	60
1553185811000	2019-03-21 16:30:11 UTC	pdp	minor	92	92	3.1	60
1553185891000	2019-03-21 16:31:31 UTC	pdp	minor	91	91	3.6	60
1553186187000	2019-03-21 16:36:27 UTC	pdp	minor	89	89	3.0	60
1553188349000	2019-03-21 17:12:29 UTC	pdp	minor	129	129	2.3	60
1553189514000	2019-03-21 17:31:54 UTC	pdp	minor	59	59	2.6	60
1553190010000	2019-03-21 17:40:10 UTC	pdp	minor	92	92	2.5	60
1553190119000	2019-03-21 17:41:59 UTC	pdp	minor	70	70	2.4	60
1553190767000	2019-03-21 17:52:47 UTC	pdp	minor	55	55	1.6	60
1553191521000	2019-03-21 18:05:21 UTC	pdp	minor	51	51	0.9	60
1553191730000	2019-03-21 18:08:50 UTC	pdp	minor	66	66	1.4	60
1553193726000	2019-03-21 18:42:06 UTC	ts	audit	15705	15705	1.9	60
1553194109000	2019-03-21 18:48:29 UTC	pdp	minor	107	107	2.5	60
1553194256000	2019-03-21 18:50:56 UTC	pdp	audit	-4005	-4005	4.5	60
1553194491000	2019-03-21 18:54:51 UTC	pdp	minor	82	82	3.9	60
1553194552000	2019-03-21 18:55:52 UTC	pdp	minor	95	95	3.6	60
1553200042000	2019-03-21 20:27:22 UTC	pdp	minor	54	54	1.8	60
1553207566000	2019-03-21 22:32:46 UTC	pdp	minor	85	85	0.2	60
1553215879000	2019-03-22 00:51:19 UTC	pdp	minor	65	65	1.0	60
1553231228000	2019-03-22 05:07:08 UTC	ts	minor	61	61	0.6	60
1553234652000	2019-03-22 06:04:12 UTC	ts	minor	61	61	1.8	60
1553249450000	2019-03-22 10:10:50 UTC	pdp	minor	68	68	0.5	60
1553252629000	2019-03-22 11:03:49 UTC	pdp	minor	52	52	1.5	60
1553256883000	2019-03-22 12:14:43 UTC	ts	minor	59	59	2.0	60
1553259230000	2019-03-22 12:53:50 UTC	pdp	minor	72	72	2.4	60
1553260848000	2019-03-22 13:20:48 UTC	ts	minor	61	61	2.5	60
1553261808000	2019-03-22 13:36:48 UTC	pdp	minor	52	52	2.1	60
1553262056000	2019-03-22 13:40:56 UTC	pdp	minor	82	82	2.1	60
1553263352000	2019-03-22 14:02:32 UTC	pdp	minor	-90	-90	-1.7	60
1553263558000	2019-03-22 14:05:58 UTC	pdp	minor	89	89	3.9	60
1553265308000	2019-03-22 14:35:08 UTC	ts	minor	81	81	2.0	60
1553266904000	2019-03-22 15:01:44 UTC	ts	minor	70	70	3.3	60
1553269224000	2019-03-22 15:40:24 UTC	ts	minor	73	73	2.1	60
1553270500000	2019-03-22 16:01:40 UTC	pdp	minor	-63	-63	-1.1	60
1553273359000	2019-03-22 16:49:19 UTC	ts	minor	92	92	1.3	60
1553279577000	2019-03-22 18:32:57 UTC	ts	audit	8881	8881	1.4	60
1553279967000	2019-03-22 18:39:27 UTC	pdp	audit	1800	1800	2.8	60
1553280615000	2019-03-22 18:50:15 UTC	ts	minor	52	52	0.8	60
1553289555000	2019-03-22 21:19:15 UTC	pdp	minor	57	57	2.1	60
1553301001000	2019-03-23 00:30:01 UTC	pdp	minor	55	55	1.3	60
1553314442000	2019-03-23 04:14:02 UTC	pdp	minor	57	57	1.4	60
1553314442000	2019-03-23 04:14:02 UTC	ts	minor	110	110	2.7	60
1553317417000	2019-03-23 05:03:37 UTC	ts	minor	61	61	0.9	60
1553331234000	2019-03-23 08:53:54 UTC	ts	minor	51	51	2.1	60
1553335408000	2019-03-23 10:03:28 UTC	ts	minor	-77	-77	2.2	60
1553335979000	2019-03-23 10:12:59 UTC	ts	minor	57	57	1.8	60
1553346944000	2019-03-23 13:15:44 UTC	pdp	minor	145	145	1.9	60
1553346944000	2019-03-23 13:15:44 UTC	ts	minor	129	129	2.1	60
1553348196000	2019-03-23 13:36:36 UTC	pdp	minor	112	112	2.0	60
1553363939000	2019-03-23 17:58:59 UTC	pdp	minor	-60	-60	0.2	60
1553364098000	2019-03-23 18:01:38 UTC	ts	minor	108	108	0.0	60
1553365774000	2019-03-23 18:29:34 UTC	pdp	audit	-1175	-1175	2.5	60
1553365895000	2019-03-23 18:31:35 UTC	ts	audit	5239	5239	1.1	60
1553367020000	2019-03-23 18:50:20 UTC	pdp	minor	81	81	2.1	60
1553367265000	2019-03-23 18:54:25 UTC	ts	minor	77	77	0.2	60
1553377424000	2019-03-23 21:43:44 UTC	pdp	minor	86	86	1.1	60
1553378831000	2019-03-23 22:07:11 UTC	pdp	minor	53	53	0.8	60
1553438675000	2019-03-24 14:44:35 UTC	ts	minor	52	52	1.6	60
1553439439000	2019-03-24 14:57:19 UTC	ts	minor	57	57	1.8	60
1553439994000	2019-03-24 15:06:34 UTC	pdp	minor	53	53	1.0	60
1553447727000	2019-03-24 17:15:27 UTC	pdp	minor	53	53	1.1	60
1553450387000	2019-03-24 17:59:47 UTC	pdp	minor	51	51	0.5	60
1553451633000	2019-03-24 18:20:33 UTC	ts	audit	5517	5517	1.7	60
1553451667000	2019-03-24 18:21:07 UTC	pdp	audit	-909	-909	2.0	60
1553456596000	2019-03-24 19:43:16 UTC	pdp	minor	73	73	2.5	60
1553461852000	2019-03-24 21:10:52 UTC	pdp	minor	53	53	1.2	60
1553538758000	2019-03-25 18:32:38 UTC	pdp	audit	-2053	-2053	1.8	60
1553538881000	2019-03-25 18:34:41 UTC	ts	audit	3896	3896	1.5	60
1553551294000	2019-03-25 22:01:34 UTC	pdp	minor	-51	-51	-2.4	60
1553552102000	2019-03-25 22:15:02 UTC	pdp	minor	80	80	0.7	60
1553619569000	2019-03-26 16:59:29 UTC	pdp	minor	58	58	1.9	60
1553619569000	2019-03-26 16:59:29 UTC	ts	minor	62	62	1.9	60
1553622614000	2019-03-26 17:50:14 UTC	ts	minor	59	59	1.7	60
1553622615000	2019-03-26 17:50:15 UTC	pdp	minor	76	76	1.7	60
1553624701000	2019-03-26 18:25:01 UTC	ts	audit	4405	4405	1.6	60
1553625161000	2019-03-26 18:32:41 UTC	pdp	audit	-2761	-2761	1.9	60
1553663575000	2019-03-27 05:12:55 UTC	ts	minor	64	64	0.9	60
1553685790000	2019-03-27 11:23:10 UTC	ts	minor	59	59	0.5	60
1553685885000	2019-03-27 11:24:45 UTC	ts	minor	65	65	0.1	60
1553691054000	2019-03-27 12:50:54 UTC	pdp	minor	58	58	0.8	60
1553692452000	2019-03-27 13:14:12 UTC	pdp	minor	84	84	0.9	60
1553692783000	2019-03-27 13:19:43 UTC	ts	minor	86	86	1.0	60
1553693788000	2019-03-27 13:36:28 UTC	pdp	minor	59	59	0.7	60
1553694431000	2019-03-27 13:47:11 UTC	ts	minor	52	52	1.8	60
1553695309000	2019-03-27 14:01:49 UTC	ts	minor	64	64	1.6	60
1553697464000	2019-03-27 14:37:44 UTC	ts	minor	68	68	1.2	60
1553698838000	2019-03-27 15:00:38 UTC	pdp	minor	59	59	0.8	60
1553699354000	2019-03-27 15:09:14 UTC	ts	minor	91	91	0.9	60
1553703288000	2019-03-27 16:14:48 UTC	pdp	minor	78	78	1.7	60
1553703292000	2019-03-27 16:14:52 UTC	ts	minor	62	62	2.0	60
1553711194000	2019-03-27 18:26:34 UTC	ts	audit	5371	5371	1.1	60
1553711246000	2019-03-27 18:27:26 UTC	pdp	audit	2294	2294	1.2	60
1553742515000	2019-03-28 03:08:35 UTC	ts	minor	54	54	1.7	60
1553782374000	2019-03-28 14:12:54 UTC	ts	minor	82	82	1.1	60
1553794418000	2019-03-28 17:33:38 UTC	ts	minor	55	55	1.1	60
1553797525000	2019-03-28 18:25:25 UTC	ts	audit	4393	4393	1.2	60
1553797627000	2019-03-28 18:27:07 UTC	pdp	minor	-579	-579	1.9	60
1553832254000	2019-03-29 04:04:14 UTC	pdp	minor	56	56	0.3	60
1553884515000	2019-03-29 18:35:15 UTC	pdp	audit	-9890	-9890	1.4	60
1553884617000	2019-03-29 18:36:57 UTC	ts	audit	-800	-800	1.0	60
1553891884000	2019-03-29 20:38:04 UTC	pdp	minor	59	59	1.0	60
1553928085000	2019-03-30 06:41:25 UTC	ts	minor	98	98	2.0	60
1553934880000	2019-03-30 08:34:40 UTC	pdp	minor	95	95	1.0	60
1553934880000	2019-03-30 08:34:40 UTC	ts	minor	155	155	2.3	60
1553970931000	2019-03-30 18:35:31 UTC	pdp	audit	-1579	-1579	2.1	60
1553971081000	2019-03-30 18:38:01 UTC	ts	audit	2392	2392	1.0	60
1554005995000	2019-03-31 04:19:55 UTC	ts	minor	86	86	1.4	60
1554019698000	2019-03-31 08:08:18 UTC	ts	minor	55	55	1.5	60
1554035847000	2019-03-31 12:37:27 UTC	ts	minor	59	59	1.7	60
1554052461000	2019-03-31 17:14:21 UTC	ts	minor	-55	-55	1.6	60
1554055810000	2019-03-31 18:10:10 UTC	pdp	minor	80	80	2.7	60
1554056612000	2019-03-31 18:23:32 UTC	pdp	minor	181	181	2.8	60
1554056612000	2019-03-31 18:23:32 UTC	ts	minor	75	75	1.1	60
1554056978000	2019-03-31 18:29:38 UTC	pdp	minor	82	82	1.3	60
1554057637000	2019-03-31 18:40:37 UTC	pdp	audit	94	-3842	3.7	60
1554057650000	2019-03-31 18:40:50 UTC	pdp	audit	-3936	-3842	2.3	59
1554057699000	2019-03-31 18:41:39 UTC	ts	audit	3004	3004	1.1	60
1554066558000	2019-03-31 21:09:18 UTC	pdp	minor	51	51	2.3	60
1554082791000	2019-04-01 01:39:51 UTC	pdp	minor	61	61	2.7	60
1554095943000	2019-04-01 05:19:03 UTC	pdp	minor	69	69	1.8	60
1554098637000	2019-04-01 06:03:57 UTC	pdp	minor	52	52	1.1	60
1554112916000	2019-04-01 10:01:56 UTC	pdp	minor	58	58	-2.0	60
1554117443000	2019-04-01 11:17:23 UTC	pdp	minor	-107	-107	4.1	60
1554117558000	2019-04-01 11:19:18 UTC	ts	minor	-75	-75	3.2	60
1554121320000	2019-04-01 12:22:00 UTC	pdp	minor	120	120	3.7	60
1554123348000	2019-04-01 12:55:48 UTC	pdp	audit	132	658	-4.5	60
1554123349000	2019-04-01 12:55:49 UTC	pdp	audit	131	658	-4.7	59
1554123350000	2019-04-01 12:55:50 UTC	pdp	audit	132	658	-4.8	58
1554123351000	2019-04-01 12:55:51 UTC	pdp	audit	131	658	-5.0	57
1554123352000	2019-04-01 12:55:52 UTC	pdp	audit	132	658	-5.2	56
1554124659000	2019-04-01 13:17:39 UTC	pdp	minor	60	60	1.9	60
1554143729000	2019-04-01 18:35:29 UTC	pdp	audit	2723	2723	3.8	60
1554143820000	2019-04-01 18:37:00 UTC	ts	audit	1625	1625	1.2	60
1554153852000	2019-04-01 21:24:12 UTC	pdp	minor	76	76	1.6	60
1554164795000	2019-04-02 00:26:35 UTC	ts	minor	-61	-61	1.9	60
1554165898000	2019-04-02 00:44:58 UTC	pdp	minor	82	82	1.9	60
1554167051000	2019-04-02 01:04:11 UTC	pdp	minor	56	56	2.5	60
1554170219000	2019-04-02 01:56:59 UTC	ts	minor	-52	-52	0.9	60
1554170223000	2019-04-02 01:57:03 UTC	ts	minor	72	72	0.9	59
1554171356000	2019-04-02 02:15:56 UTC	pdp	minor	54	54	2.5	60
1554181245000	2019-04-02 05:00:45 UTC	pdp	minor	54	54	2.3	60
1554184121000	2019-04-02 05:48:41 UTC	pdp	minor	63	63	2.8	60
1554188368000	2019-04-02 06:59:28 UTC	ts	minor	67	138	1.6	60
1554188369000	2019-04-02 06:59:29 UTC	ts	minor	71	138	1.6	59
1554196240000	2019-04-02 09:10:40 UTC	ts	minor	75	224	2.5	60
1554196241000	2019-04-02 09:10:41 UTC	ts	minor	74	224	2.5	59
1554196242000	2019-04-02 09:10:42 UTC	pdp	minor	259	259	2.4	60
1554196242000	2019-04-02 09:10:42 UTC	ts	minor	75	224	2.5	58
1554199451000	2019-04-02 10:04:11 UTC	pdp	minor	113	113	2.6	60
1554199451000	2019-04-02 10:04:11 UTC	ts	minor	94	94	2.8	60
1554204460000	2019-04-02 11:27:40 UTC	pdp	minor	65	65	1.0	60
1554214645000	2019-04-02 14:17:25 UTC	ts	minor	54	54	1.9	60
1554215653000	2019-04-02 14:34:13 UTC	pdp	minor	84	84	2.2	60
1554217009000	2019-04-02 14:56:49 UTC	ts	minor	110	110	1.3	60
1554218346000	2019-04-02 15:19:06 UTC	ts	minor	76	76	2.9	60
1554219394000	2019-04-02 15:36:34 UTC	pdp	minor	100	100	2.2	60
1554221103000	2019-04-02 16:05:03 UTC	pdp	minor	67	67	2.9	60
1554221385000	2019-04-02 16:09:45 UTC	pdp	minor	58	58	2.8	60
1554221468000	2019-04-02 16:11:08 UTC	pdp	minor	51	51	2.3	60
1554230266000	2019-04-02 18:37:46 UTC	pdp	minor	74	74	2.3	60
1554230471000	2019-04-02 18:41:11 UTC	pdp	minor	62	62	2.3	60
1554230591000	2019-04-02 18:43:11 UTC	pdp	minor	64	64	2.2	60
1554231638000	2019-04-02 19:00:38 UTC	pdp	minor	62	62	3.0	60
1554233877000	2019-04-02 19:37:57 UTC	pdp	minor	87	87	3.2	60
1554234687000	2019-04-02 19:51:27 UTC	pdp	minor	92	92	2.2	60
1554234821000	2019-04-02 19:53:41 UTC	pdp	minor	86	179	3.8	60
1554234825000	2019-04-02 19:53:45 UTC	pdp	minor	93	179	3.5	59
1554236380000	2019-04-02 20:19:40 UTC	pdp	minor	54	54	2.2	60
1554239000000	2019-04-02 21:03:20 UTC	ts	minor	90	90	-0.9	60
1554248083000	2019-04-02 23:34:43 UTC	pdp	minor	81	81	1.3	60
1554248115000	2019-04-02 23:35:15 UTC	pdp	minor	66	66	0.6	59
1554250653000	2019-04-03 00:17:33 UTC	ts	audit	3475	3475	0.7	60
1554251045000	2019-04-03 00:24:05 UTC	pdp	audit	-3734	-3734	2.9	60
1554266705000	2019-04-03 04:45:05 UTC	pdp	minor	57	57	1.8	60
1554270619000	2019-04-03 05:50:19 UTC	pdp	minor	54	54	1.2	60
1554289703000	2019-04-03 11:08:23 UTC	pdp	minor	76	76	1.1	60
1554290588000	2019-04-03 11:23:08 UTC	pdp	minor	68	68	2.0	60
1554290806000	2019-04-03 11:26:46 UTC	pdp	minor	67	67	1.8	60
1554292864000	2019-04-03 12:01:04 UTC	ts	minor	172	172	0.9	60
1554292896000	2019-04-03 12:01:36 UTC	pdp	minor	-76	-13	1.7	60
1554292911000	2019-04-03 12:01:51 UTC	pdp	minor	63	-13	2.2	59
1554298599000	2019-04-03 13:36:39 UTC	ts	minor	58	58	1.0	60
1554304387000	2019-04-03 15:13:07 UTC	pdp	minor	67	67	2.7	60
1554307056000	2019-04-03 15:57:36 UTC	pdp	minor	60	60	2.6	60
1554307245000	2019-04-03 16:00:45 UTC	pdp	minor	81	81	2.5	60
1554309325000	2019-04-03 16:35:25 UTC	pdp	minor	120	120	3.3	60
1554309325000	2019-04-03 16:35:25 UTC	ts	minor	93	93	2.4	60
1554310925000	2019-04-03 17:02:05 UTC	pdp	minor	114	114	1.5	60
1554311410000	2019-04-03 17:10:10 UTC	pdp	minor	71	71	2.3	60
1554311620000	2019-04-03 17:13:40 UTC	pdp	minor	210	210	2.8	60
1554316127000	2019-04-03 18:28:47 UTC	ts	audit	1397	1397	1.7	60
1554316330000	2019-04-03 18:32:10 UTC	pdp	audit	2905	2905	2.8	60
1554320551000	2019-04-03 19:42:31 UTC	pdp	minor	51	51	2.5	60
1554354151000	2019-04-04 05:02:31 UTC	ts	minor	58	58	-0.3	60
1554386633000	2019-04-04 14:03:53 UTC	pdp	minor	213	213	2.7	60
1554388396000	2019-04-04 14:33:16 UTC	ts	minor	92	92	1.7	60
1554390370000	2019-04-04 15:06:10 UTC	pdp	minor	51	51	2.3	60
1554390964000	2019-04-04 15:16:04 UTC	pdp	minor	65	65	2.2	60
1554392386000	2019-04-04 15:39:46 UTC	pdp	minor	59	59	2.3	60
1554393702000	2019-04-04 16:01:42 UTC	ts	minor	78	78	0.9	60
1554394835000	2019-04-04 16:20:35 UTC	pdp	minor	144	144	2.4	60
1554401802000	2019-04-04 18:16:42 UTC	ts	minor	-90	-90	-1.2	60
1554402199000	2019-04-04 18:23:19 UTC	pdp	minor	51	51	1.7	60
1554402273000	2019-04-04 18:24:33 UTC	pdp	minor	71	71	1.6	60
1554402647000	2019-04-04 18:30:47 UTC	pdp	audit	1742	1742	2.5	60
1554402692000	2019-04-04 18:31:32 UTC	ts	audit	6595	6595	-1.5	60
1554403070000	2019-04-04 18:37:50 UTC	pdp	minor	55	55	2.1	60
1554405055000	2019-04-04 19:10:55 UTC	pdp	minor	54	54	2.0	60
1554407136000	2019-04-04 19:45:36 UTC	pdp	minor	73	73	1.9	60
1554409565000	2019-04-04 20:26:05 UTC	pdp	minor	84	84	1.9	60
1554410666000	2019-04-04 20:44:26 UTC	pdp	minor	51	51	1.7	60
1554414781000	2019-04-04 21:53:01 UTC	pdp	minor	51	51	1.6	60
1554415374000	2019-04-04 22:02:54 UTC	pdp	minor	-89	-89	3.7	60
1554440263000	2019-04-05 04:57:43 UTC	pdp	minor	101	184	2.3	60
1554440263000	2019-04-05 04:57:43 UTC	ts	minor	97	97	0.9	60
1554440264000	2019-04-05 04:57:44 UTC	pdp	minor	83	184	2.3	59
1554465459000	2019-04-05 11:57:39 UTC	pdp	minor	66	66	2.0	60
1554465459000	2019-04-05 11:57:39 UTC	ts	minor	68	68	1.7	60
1554468350000	2019-04-05 12:45:50 UTC	ts	minor	51	51	2.1	60
1554468627000	2019-04-05 12:50:27 UTC	pdp	minor	64	64	2.8	60
1554478696000	2019-04-05 15:38:16 UTC	ts	minor	63	63	1.6	60
1554482725000	2019-04-05 16:45:25 UTC	ts	minor	63	63	1.1	60
1554483129000	2019-04-05 16:52:09 UTC	ts	minor	62	62	0.9	60
1554489083000	2019-04-05 18:31:23 UTC	pdp	audit	-2130	-2130	2.5	60
1554489548000	2019-04-05 18:39:08 UTC	ts	minor	593	593	0.1	60
1554490895000	2019-04-05 19:01:35 UTC	ts	minor	60	60	-0.1	60
1554492001000	2019-04-05 19:20:01 UTC	pdp	minor	53	53	1.6	60
1554499579000	2019-04-05 21:26:19 UTC	pdp	minor	89	89	2.0	60
1554518964000	2019-04-06 02:49:24 UTC	pdp	minor	146	146	2.5	60
1554518964000	2019-04-06 02:49:24 UTC	ts	minor	96	96	1.6	60
1554519620000	2019-04-06 03:00:20 UTC	pdp	minor	53	53	1.5	60
1554576580000	2019-04-06 18:49:40 UTC	ts	audit	-3854	-3854	1.0	60
1554600434000	2019-04-07 01:27:14 UTC	pdp	minor	71	71	1.2	60
1554600434000	2019-04-07 01:27:14 UTC	ts	minor	56	56	1.4	60
1554606527000	2019-04-07 03:08:47 UTC	ts	minor	70	70	1.9	60
1554613033000	2019-04-07 04:57:13 UTC	ts	minor	74	74	0.4	60
1554619860000	2019-04-07 06:51:00 UTC	pdp	minor	96	96	0.6	60
1554633940000	2019-04-07 10:45:40 UTC	ts	minor	68	68	-0.4	60
1554636074000	2019-04-07 11:21:14 UTC	ts	minor	62	62	2.2	60
1554636083000	2019-04-07 11:21:23 UTC	pdp	minor	51	51	0.8	60
1554647543000	2019-04-07 14:32:23 UTC	pdp	minor	59	59	1.8	60
1554654842000	2019-04-07 16:34:02 UTC	pdp	minor	56	56	1.1	60
1554655385000	2019-04-07 16:43:05 UTC	ts	minor	73	73	2.3	60
1554661289000	2019-04-07 18:21:29 UTC	pdp	minor	63	63	1.9	60
1554661413000	2019-04-07 18:23:33 UTC	pdp	minor	62	62	1.0	60
1554662024000	2019-04-07 18:33:44 UTC	pdp	audit	-1864	-1864	1.6	60
1554662038000	2019-04-07 18:33:58 UTC	ts	audit	2859	2859	1.6	60
1554664135000	2019-04-07 19:08:55 UTC	pdp	minor	63	63	1.6	60
1554677451000	2019-04-07 22:50:51 UTC	ts	minor	70	70	-0.7	60
1554691911000	2019-04-08 02:51:51 UTC	pdp	minor	-78	-78	1.2	60
1554693761000	2019-04-08 03:22:41 UTC	ts	minor	51	51	1.2	60
1554694040000	2019-04-08 03:27:20 UTC	ts	minor	52	52	1.8	60
1554718092000	2019-04-08 10:08:12 UTC	ts	minor	85	85	2.6	60
1554721526000	2019-04-08 11:05:26 UTC	ts	minor	70	70	2.3	60
1554723136000	2019-04-08 11:32:16 UTC	pdp	minor	95	95	-0.2	60
1554729529000	2019-04-08 13:18:49 UTC	ts	minor	54	54	1.6	60
1554730915000	2019-04-08 13:41:55 UTC	ts	minor	74	74	2.0	60
1554731175000	2019-04-08 13:46:15 UTC	ts	minor	58	58	1.6	60
1554732555000	2019-04-08 14:09:15 UTC	ts	minor	54	54	1.6	60
1554734191000	2019-04-08 14:36:31 UTC	pdp	minor	80	80	0.1	60
1554748750000	2019-04-08 18:39:10 UTC	ts	audit	4255	4255	2.3	60
1554785040000	2019-04-09 04:44:00 UTC	ts	minor	-256	-256	1.7	60
1554786660000	2019-04-09 05:11:00 UTC	pdp	minor	80	80	1.0	60
1554786660000	2019-04-09 05:11:00 UTC	ts	minor	76	76	2.5	60
1554790260000	2019-04-09 06:11:00 UTC	ts	minor	-102	-102	2.2	60
1554791160000	2019-04-09 06:26:00 UTC	ts	minor	118	118	1.9	60
1554826956000	2019-04-09 16:22:36 UTC	ts	minor	56	56	1.7	60
1554834060000	2019-04-09 18:21:00 UTC	ts	minor	60	60	1.3	60
1554834840000	2019-04-09 18:34:00 UTC	ts	audit	992	992	1.9	60
1554835359000	2019-04-09 18:42:39 UTC	pdp	audit	-6855	-6855	1.5	60
1554894156000	2019-04-10 11:02:36 UTC	ts	minor	73	73	-0.5	60
1554899554000	2019-04-10 12:32:34 UTC	ts	minor	61	61	1.9	60
1554901529000	2019-04-10 13:05:29 UTC	ts	minor	65	65	1.9	60
1554906218000	2019-04-10 14:23:38 UTC	pdp	minor	59	59	1.7	60
1554906218000	2019-04-10 14:23:38 UTC	ts	minor	90	90	3.1	60
1554907337000	2019-04-10 14:42:17 UTC	ts	minor	99	99	1.0	60
1554921420000	2019-04-10 18:37:00 UTC	pdp	minor	-455	-455	0.8	60
1554921463000	2019-04-10 18:37:43 UTC	ts	audit	4237	4237	1.0	60
1554939928000	2019-04-10 23:45:28 UTC	pdp	minor	69	69	0.5	60
1554958487000	2019-04-11 04:54:47 UTC	ts	minor	63	63	0.0	60
1554975552000	2019-04-11 09:39:12 UTC	ts	minor	161	161	2.4	60
1555007848000	2019-04-11 18:37:28 UTC	pdp	audit	-3195	-3195	1.0	60
1555008212000	2019-04-11 18:43:32 UTC	ts	audit	2350	2350	1.7	60
1555061952000	2019-04-12 09:39:12 UTC	ts	minor	174	174	2.5	60
1555095098000	2019-04-12 18:51:38 UTC	pdp	minor	68	68	1.2	60
1555095098000	2019-04-12 18:51:38 UTC	ts	minor	137	137	1.4	60
1555095517000	2019-04-12 18:58:37 UTC	ts	audit	4951	4951	1.1	60
1555095964000	2019-04-12 19:06:04 UTC	pdp	audit	-1855	-1855	0.6	60
1555123536000	2019-04-13 02:45:36 UTC	ts	minor	51	51	1.2	60
1555164514000	2019-04-13 14:08:34 UTC	ts	minor	53	53	1.0	60
1555188984000	2019-04-13 20:56:24 UTC	pdp	audit	-2371	-2371	0.8	60
1555189035000	2019-04-13 20:57:15 UTC	ts	audit	3284	3284	0.6	60
1555217399000	2019-04-14 04:49:59 UTC	ts	minor	56	56	2.5	60
1555219411000	2019-04-14 05:23:31 UTC	ts	minor	66	66	3.1	60
1555221748000	2019-04-14 06:02:28 UTC	ts	minor	108	108	1.7	60
1555222475000	2019-04-14 06:14:35 UTC	ts	minor	62	62	2.6	60
1555222524000	2019-04-14 06:15:24 UTC	ts	minor	95	95	1.5	59
1555233880000	2019-04-14 09:24:40 UTC	ts	minor	65	65	2.3	60
1555236608000	2019-04-14 10:10:08 UTC	ts	minor	56	56	2.6	60
1555238590000	2019-04-14 10:43:10 UTC	pdp	minor	52	52	1.4	60
1555239993000	2019-04-14 11:06:33 UTC	ts	minor	52	52	1.2	60
1555240035000	2019-04-14 11:07:15 UTC	ts	minor	69	69	-0.4	59
1555240846000	2019-04-14 11:20:46 UTC	pdp	minor	-68	-68	2.3	60
1555243592000	2019-04-14 12:06:32 UTC	ts	minor	75	75	2.6	60
